"time","sizeS","sizeM","sizeL"
31.5,0.0155122025500511,0.698673014977358,0.963496936060832
31.51,0.015445581066518,0.697576955547726,0.96330968102707
31.52,0.0153792102198942,0.696479405764232,0.963121676686678
31.53,0.0153130892319563,0.69538037479642,0.962932921240002
31.54,0.015247217324481,0.69427987181384,0.962743412842558
31.55,0.0151815937192449,0.693177905986039,0.962553149697415
31.56,0.0151162176380246,0.692074486482562,0.962362130021685
31.57,0.0150510882999217,0.690969622611642,0.962170352032483
31.58,0.014986204905616,0.689863323943578,0.961977813946925
31.59,0.0149215666819812,0.688755599913272,0.961784513982122
31.6,0.0148571728627347,0.687646459951351,0.961590450345429
31.61,0.0147930226815939,0.686535913488444,0.961395621203504
31.62,0.0147291153722761,0.685423969955172,0.961200024776982
31.63,0.0146654501684987,0.684310638782166,0.961003659295703
31.64,0.0146020263012727,0.683195929400048,0.9608065229895
31.65,0.0145388429837026,0.682079851347066,0.960608614088213
31.66,0.0144758994548027,0.680962414457304,0.960409930821677
31.67,0.0144131949601558,0.679843628416586,0.960210471408955
31.68,0.0143507287453455,0.678723502898897,0.960010234029733
31.69,0.0142885000559548,0.67760204757822,0.95980921691985
31.7,0.014226508137567,0.676479272128535,0.959607418323647
31.71,0.014164752232563,0.675355186223825,0.959404836485467
31.72,0.0141032315665267,0.674229799538076,0.95920146964965
31.73,0.0140419453912627,0.673103121824394,0.958997316060539
31.74,0.01398089296414,0.671975163157735,0.958792373954421
31.75,0.0139200735425276,0.67084593346151,0.958586641524587
31.76,0.0138594863837943,0.669715442634918,0.958380117019906
31.77,0.0137991307453094,0.668583700577161,0.958172798701102
31.78,0.0137390058801974,0.667450717187434,0.957964684828898
31.79,0.013679111026856,0.666316502364939,0.957755773664017
31.8,0.0136194454503062,0.665181066008877,0.957546063467182
31.81,0.0135600084196176,0.664044418071067,0.957335552496074
31.82,0.0135007992038601,0.662906568841867,0.95712423896166
31.83,0.0134418170721035,0.661767528470456,0.956912121121142
31.84,0.0133830612934174,0.660627307062691,0.956699197253599
31.85,0.0133245311308841,0.659485914724432,0.956485465638112
31.86,0.0132662258365108,0.65834336156154,0.956270924553763
31.87,0.0132081446886288,0.657199657679872,0.956055572279632
31.88,0.0131502869679193,0.656054813185291,0.955839407094799
31.89,0.013092651955063,0.654908838212472,0.955622427241996
31.9,0.0130352389307413,0.653761743237143,0.955404630975736
31.91,0.012978047175635,0.652613538625143,0.955186016595533
31.92,0.0129210759617916,0.651464234670016,0.954966582400907
31.93,0.0128643245562062,0.650313841665316,0.954746326691377
31.94,0.0128077922502082,0.649162369904591,0.954525247766462
31.95,0.0127514783359961,0.648009829681389,0.954303343925682
31.96,0.0126953821057686,0.64685623128926,0.954080613455272
31.97,0.0126395028517245,0.645701585031726,0.953857054606196
31.98,0.0125838398660622,0.644545901532599,0.953632665693169
31.99,0.0125283924285823,0.6433891913696,0.953407445038345
32,0.0124731598232828,0.642231465004588,0.953181390963874
32.01,0.0124181413537327,0.641072732899424,0.952954501791909
32.02,0.0123633363235509,0.639913005515972,0.9527267758446
32.03,0.0123087440363559,0.638752293316089,0.95249821144396
32.04,0.0122543637957665,0.637590606761639,0.952268806870577
32.05,0.0122001949050648,0.636427956314776,0.952038560430835
32.06,0.0121462366514008,0.63526435269914,0.95180747047183
32.07,0.0120924883374029,0.634099806706123,0.951575535340657
32.08,0.0120389492780088,0.632934328946126,0.951342753384414
32.09,0.0119856187881561,0.63176793002954,0.951109122950196
32.1,0.0119324961827824,0.630600620566764,0.950874642385101
32.11,0.0118795807768257,0.629432411168196,0.950639310029534
32.12,0.0118268718830829,0.62826331244423,0.950403124179163
32.13,0.0117743687988956,0.627093335005264,0.95016608319242
32.14,0.0117220708442904,0.625922489629992,0.949928185443787
32.15,0.0116699773454199,0.624750787315258,0.949689429307747
32.16,0.0116180876284363,0.623578238806421,0.949449813158781
32.17,0.0115664010194918,0.622404854842243,0.949209335371372
32.18,0.0115149168447388,0.621230646161494,0.948967994320001
32.19,0.0114636344245313,0.620055623502942,0.948725788363744
32.2,0.011412553070346,0.618879797605352,0.948482715830902
32.21,0.0113616721175878,0.617703179207494,0.948238775119336
32.22,0.0113109909035163,0.616525779132765,0.947993964633493
32.23,0.011260508765391,0.615347608531239,0.947748282777817
32.24,0.0112102250404715,0.6141686782887,0.947501727956756
32.25,0.0111601390660174,0.612988999251744,0.947254298574754
32.26,0.011110250167752,0.611808582266972,0.947005993036257
32.27,0.011060557675975,0.610627438180986,0.946756809726484
32.28,0.0110110609389084,0.609445577840382,0.946506747007868
32.29,0.0109617593048087,0.608263012091761,0.946255803313159
32.3,0.0109126521219329,0.607079751804744,0.946003977079491
32.31,0.0108637387385376,0.6058958082045,0.945751266743999
32.32,0.010815018501815,0.604711192337911,0.945497670743818
32.33,0.0107664907437838,0.603525915138514,0.945243187516082
32.34,0.0107181548155168,0.60233998753984,0.944987815497927
32.35,0.0106700100761554,0.601153420475423,0.944731553111045
32.36,0.010622055884841,0.599966224878801,0.944474398747152
32.37,0.0105742916007149,0.598778411683503,0.944216350871855
32.38,0.0105267165829184,0.597589991823067,0.943957407957864
32.39,0.0104793301854286,0.59640097648296,0.943697568477887
32.4,0.0104321317535013,0.595211376913592,0.943436830904634
32.41,0.0103851206551157,0.594021204114306,0.943175193710815
32.42,0.0103382962601828,0.592830469084328,0.942912655369139
32.43,0.0102916579386137,0.591639182822888,0.942649214346282
32.44,0.0102452050603195,0.590447356329217,0.942384869063592
32.45,0.0101989369952047,0.589255000602541,0.942119618012902
32.46,0.0101528531008598,0.588062126642088,0.941853459705556
32.47,0.0101069527431462,0.586868745543767,0.941586392652896
32.48,0.0100612353026275,0.585674868716893,0.941318415366265
32.49,0.010015700159868,0.584480507245084,0.941049526357007
32.5,0.00997034669543143,0.583285672171698,0.940779724136462
32.51,0.00992517428988197,0.582090374540096,0.940509007215975
32.52,0.00988018232138541,0.58089462539364,0.940237374069919
32.53,0.00983537015535007,0.579698435775686,0.939964823194041
32.54,0.00979073717832013,0.578501816729596,0.939691353141507
32.55,0.00974628278139388,0.577304779307111,0.939416962465543
32.56,0.00970200635566943,0.576107334903296,0.939141649719371
32.57,0.00965790729224508,0.574909494763254,0.938865413456217
32.58,0.00961398498221911,0.573711269952611,0.938588252229307
32.59,0.00957023880775741,0.572512671536989,0.938310164591865
32.6,0.00952666815208249,0.571313710582016,0.938031149090959
32.61,0.00948327241651295,0.570114398153317,0.937751204228639
32.62,0.00944005100256087,0.568914745316516,0.937470328582886
32.63,0.00939700331173852,0.567714763137241,0.937188520752266
32.64,0.00935412874555799,0.566514462812317,0.936905779335341
32.65,0.00931142670403711,0.565313855800332,0.936622102930676
32.66,0.00926889657404933,0.56411295319341,0.936337490136837
32.67,0.0092265377615126,0.562911766057291,0.936051939552386
32.68,0.00918434967823141,0.56171030545772,0.935765449775889
32.69,0.00914233173601022,0.560508582460442,0.935478019391155
32.7,0.00910048334665332,0.559306608131197,0.935189646952439
32.71,0.00905880392196517,0.558104393535731,0.934900331098296
32.72,0.00901729286576595,0.556901949745362,0.934610070476318
32.73,0.00897594958167119,0.555699288171006,0.934318863734098
32.74,0.00893477349135803,0.55449642006707,0.934026709519229
32.75,0.00889376401680004,0.553293356477008,0.933733606479302
32.76,0.00885292057997094,0.552090108444277,0.933439553261911
32.77,0.00881224260284445,0.550886687012338,0.93314454851465
32.78,0.00877172950577378,0.549683103224643,0.932848590870286
32.79,0.00873138069677298,0.548479368124653,0.932551678932664
32.8,0.00869119560261429,0.547275492755825,0.932253811392951
32.81,0.00865117365531647,0.546071488239362,0.931954986951718
32.82,0.00861131428689844,0.544867366029285,0.931655204309533
32.83,0.00857161692937916,0.543663137191089,0.931354462166967
32.84,0.00853208101477738,0.542458812723306,0.931052759224587
32.85,0.0084927059661383,0.541254403624469,0.930750094182963
32.86,0.00845349120963394,0.540049920893115,0.930446465742666
32.87,0.0084144361871338,0.538845375527773,0.930141872598682
32.88,0.00837554034057712,0.53764077852698,0.929836313400393
32.89,0.0083368031119029,0.536436140889266,0.9295297868812
32.9,0.00829822394305034,0.535231473810106,0.929222291798888
32.91,0.00825980227319315,0.534026788618309,0.928913826911246
32.92,0.00822153753151599,0.532822096253371,0.928604390976058
32.93,0.00818342916663398,0.531617407646056,0.928293982751111
32.94,0.0081454766302808,0.530412733727134,0.927982600994193
32.95,0.00810767937418997,0.529208085427365,0.927670244463089
32.96,0.00807003685009517,0.528003473677516,0.927356911915586
32.97,0.00803254850960181,0.526798909408355,0.927042602078158
32.98,0.00799521379289587,0.525594403551575,0.926727313690587
32.99,0.00795803215101677,0.524389967354415,0.92641104557134
33,0.00792100304536618,0.523185611939403,0.926093796539993
33.01,0.00788412593734593,0.521981348146512,0.925775565416129
33.02,0.00784740028835786,0.520777186815718,0.925456351019326
33.03,0.00781082555980364,0.519573138786991,0.925136152169164
33.04,0.00777440120760532,0.518369214900306,0.924814967685222
33.05,0.00773812668390099,0.517165425995639,0.924492796387081
33.06,0.00770200145881639,0.515961782912958,0.924169637093935
33.07,0.00766602500329465,0.514758296503969,0.923845488578263
33.08,0.00763019678827889,0.51355497798259,0.923520349673613
33.09,0.0075945162847121,0.51235183828418,0.923194219266323
33.1,0.00755898296194349,0.511148888134747,0.92286709624273
33.11,0.00752359627854011,0.509946138260299,0.922538979489173
33.12,0.0074883557104012,0.508743599386839,0.92220986789199
33.13,0.00745326073788406,0.507541282240377,0.921879760337518
33.14,0.00741831084134575,0.506339197546917,0.921548655712095
33.15,0.0073835055011435,0.505137356032467,0.92121655290206
33.16,0.00734884419758106,0.503935768441426,0.920883450793749
33.17,0.00731432640067263,0.50273444588742,0.920549348230591
33.18,0.00727995158947507,0.501533399148916,0.920214244105195
33.19,0.00724571925363226,0.500332638814658,0.919878137376081
33.2,0.00721162888278792,0.499132175473385,0.919541027001772
33.21,0.00717767996658592,0.497932019713843,0.91920291194079
33.22,0.00714387199467014,0.496732182124778,0.918863791151655
33.23,0.00711020445102952,0.495532673294928,0.91852366359289
33.24,0.00707667681743442,0.494333503813042,0.918182528223017
33.25,0.00704328859213567,0.493134684279502,0.917840384000556
33.26,0.00701003927393622,0.49193622565797,0.91749722988403
33.27,0.00697692836163902,0.490738138599617,0.917153064815869
33.28,0.00694395535404688,0.489540433532534,0.91680788771385
33.29,0.00691111974751864,0.488343120884815,0.916461697603356
33.3,0.0068784210298543,0.487146211084552,0.916114493521073
33.31,0.00684585870615885,0.485949714559836,0.915766274503686
33.32,0.00681343228426672,0.484753641738761,0.915417039587884
33.33,0.00678114127201237,0.483558003049419,0.915066787810355
33.34,0.00674898517723009,0.482362808920265,0.914715518207784
33.35,0.00671696350710629,0.481168070090561,0.914363229816859
33.36,0.00668507575832511,0.479973797135007,0.914009921674268
33.37,0.00665332144142659,0.478780000298149,0.913655592816696
33.38,0.0066217000731492,0.47758668982454,0.913300242254287
33.39,0.00659021117023125,0.476393875958726,0.912943868999793
33.4,0.00655885424941115,0.47520156894526,0.912586472170565
33.41,0.0065276288274154,0.474009779028692,0.912228050888129
33.42,0.00649653441200788,0.47281851645357,0.911868604274007
33.43,0.00646557051813749,0.471627791464444,0.911508131449726
33.44,0.00643473667131931,0.470437614499639,0.911146631536811
33.45,0.00640403239706831,0.469247996081841,0.910784103656787
33.46,0.00637345722089957,0.46805894626279,0.910420546931178
33.47,0.0063430106683282,0.466870475081922,0.910055960481509
33.48,0.00631269225892758,0.465682592578663,0.909690343429306
33.49,0.00628250151221773,0.464495308792449,0.90932369488516
33.5,0.00625243796209382,0.46330863376271,0.908956013920842
33.51,0.00622250114272054,0.462122577528879,0.908587299728746
33.52,0.00619269058826261,0.460937150130389,0.908217551522796
33.53,0.00616300583288458,0.459752361700971,0.907846768516914
33.54,0.00613344640702252,0.45856822264201,0.907474949925022
33.55,0.00610401183633331,0.457384742834398,0.907102094961044
33.56,0.00607470166234648,0.456201932092283,0.906728202838902
33.57,0.00604551542774964,0.455019800229815,0.906353272772518
33.58,0.00601645267523041,0.453838357061146,0.905977303975815
33.59,0.00598751294747626,0.452657612400422,0.905600295662716
33.6,0.00595869578496773,0.451477576061795,0.905222247047143
33.61,0.00593000072067896,0.450298257859416,0.904843157322819
33.62,0.00590142730326276,0.449119667635155,0.90446302566483
33.63,0.00587297508380343,0.447941815575227,0.904081851376839
33.64,0.00584464361338508,0.446764711422254,0.903699633773916
33.65,0.00581643244309199,0.445588364746104,0.903316372171137
33.66,0.00578834112278959,0.444412785116648,0.902932065883573
33.67,0.00576036919356033,0.44323798210375,0.902546714226299
33.68,0.00573251621089058,0.442063965277281,0.902160316514386
33.69,0.00570478173413548,0.44089074420711,0.90177287206291
33.7,0.00567716532265003,0.439718328463102,0.901384380186941
33.71,0.00564966653578939,0.438546727615479,0.900994840201553
33.72,0.00562228493228833,0.437375951527046,0.900604251421821
33.73,0.00559502006178675,0.436206009844595,0.900212613162234
33.74,0.0055678714865038,0.435036911875753,0.899819924678644
33.75,0.0055408387739402,0.433868666928143,0.899426185324751
33.76,0.0055139214915968,0.432701284309389,0.899031394527237
33.77,0.00548711920697443,0.431534773327118,0.898635551712784
33.78,0.00546043148728527,0.43036914328895,0.898238656308073
33.79,0.00543385789089064,0.429204403502513,0.897840707739786
33.8,0.00540739798679455,0.428040563275431,0.897441705434606
33.81,0.00538105135051887,0.426877632077595,0.897041648819212
33.82,0.00535481755758561,0.425715619459208,0.896640537320289
33.83,0.00532869618351676,0.424554534467974,0.896238370364516
33.84,0.00530268680370996,0.423394386132276,0.895835147378577
33.85,0.0052767889851896,0.422235183480502,0.895430867789152
33.86,0.00525100230391086,0.42107693554104,0.895025531022925
33.87,0.00522532634329295,0.419919651342274,0.89461913647151
33.88,0.00519976068675525,0.418763339912592,0.894211683532707
33.89,0.00517430491771695,0.417608010280377,0.89380317175172
33.9,0.00514895861954318,0.416453671537702,0.893393600679964
33.91,0.0051237213677063,0.415300333043979,0.892982969868857
33.92,0.00509859274535401,0.414148003629068,0.892571278869817
33.93,0.00507357234367987,0.412996692026053,0.892158527234259
33.94,0.00504865975387746,0.411846406968019,0.891744714513601
33.95,0.00502385456714025,0.410697157188044,0.891329840259259
33.96,0.00499915637463061,0.409548951419215,0.890913904022651
33.97,0.00497456475996133,0.408401798394614,0.890496905355194
33.98,0.00495007931375131,0.407255706847322,0.890078843808305
33.99,0.00492569963484614,0.406110685517719,0.8896597189334
34,0.00490142532209128,0.404966743452463,0.889239530281895
34.01,0.0048772559743323,0.403823889327497,0.888818277400461
34.02,0.00485319119038164,0.402682131565437,0.888395959751091
34.03,0.00482923056165363,0.401541478588896,0.887972576958161
34.04,0.00480537368651842,0.40040193882049,0.887548128715793
34.05,0.00478162017135217,0.399263520682834,0.887122614718109
34.06,0.00475796962253093,0.398126232598541,0.88669603465923
